PR,URL,Title,Content type,Is rendered page,HTTP status code,Organic traffic,Referenced in sitemaps,No. of href inlinks,No. of redirect inlinks,No. of canonical inlinks,No. of hreflang inlinks,No. of pagination inlinks,No. of CSS inlinks,No. of IMG inlinks,No. of JS inlinks
20,https://videotext.io/video-caption-generator,Video Caption Generator – Add Captions to Video | VideoText,text/html; charset=utf-8,false,200,0,https://videotext.io/sitemap-core.xml,0,0,0,0,0,0,0,0
20,https://videotext.io/voice-notes-to-text,Voice Notes to Text – Transcribe Voice Notes Online | VideoText,text/html; charset=utf-8,false,200,0,https://videotext.io/sitemap-core.xml,0,0,0,0,0,0,0,0
20,https://videotext.io/generate-tutorial-video-transcript,Generate Tutorial Video Transcript | VideoText,text/html; charset=utf-8,false,200,0,https://videotext.io/sitemap-programmatic.xml,0,0,0,0,0,0,0,0
20,https://videotext.io/wav-to-text,WAV to Text – Transcribe WAV Audio Files Online | VideoText,text/html; charset=utf-8,false,200,0,https://videotext.io/sitemap-core.xml,0,0,0,0,0,0,0,0
20,https://videotext.io/google-meet-transcript,Google Meet Transcript in Minutes | VideoText,text/html; charset=utf-8,false,200,0,https://videotext.io/sitemap-core.xml,0,0,0,0,0,0,0,0
20,https://videotext.io/field-recording-to-transcript,Field Recording to Transcript – Online | VideoText,text/html; charset=utf-8,false,200,0,https://videotext.io/sitemap-programmatic.xml,0,0,0,0,0,0,0,0
20,https://videotext.io/speak-to-text,Speak to Text – Instant AI Transcription | VideoText,text/html; charset=utf-8,false,200,0,https://videotext.io/sitemap-core.xml,0,0,0,0,0,0,0,0
20,https://videotext.io/transcript-from-podcast,Transcript from Podcast | VideoText,text/html; charset=utf-8,false,200,0,https://videotext.io/sitemap-programmatic.xml,0,0,0,0,0,0,0,0
20,https://videotext.io/riverside-transcription,Riverside Transcription – Transcribe Riverside Recordings | VideoText,text/html; charset=utf-8,false,200,0,https://videotext.io/sitemap-core.xml,0,0,0,0,0,0,0,0
20,https://videotext.io/video-interview-to-transcript,Video Interview to Transcript – Online | VideoText,text/html; charset=utf-8,false,200,0,https://videotext.io/sitemap-programmatic.xml,0,0,0,0,0,0,0,0
20,https://videotext.io/youtube-video-to-transcript,Youtube Video to Transcript – Online | VideoText,text/html; charset=utf-8,false,200,0,https://videotext.io/sitemap-core.xml,0,0,0,0,0,0,0,0
20,https://videotext.io/conference-talk-to-text,Conference Talk to Text – Convert Online | VideoText,text/html; charset=utf-8,false,200,0,https://videotext.io/sitemap-programmatic.xml,0,0,0,0,0,0,0,0
20,https://videotext.io/mp4-video-to-transcript,Mp4 Video to Transcript – Online | VideoText,text/html; charset=utf-8,false,200,0,https://videotext.io/sitemap-programmatic.xml,0,0,0,0,0,0,0,0
20,https://videotext.io/best-caption-generator,Best Caption Generator for Videos in 2026 | VideoText,text/html; charset=utf-8,false,200,0,https://videotext.io/sitemap-core.xml,0,0,0,0,0,0,0,0
20,https://videotext.io/youtube-video-subtitles,Youtube Video Subtitles – Generate SRT | VideoText,text/html; charset=utf-8,false,200,0,https://videotext.io/sitemap-programmatic.xml,0,0,0,0,0,0,0,0
20,https://videotext.io/vomo-alternative,Best VOMO Alternative – Transcribe Voice Memos Without a Mobile App | VideoText,text/html; charset=utf-8,false,200,0,https://videotext.io/sitemap-programmatic.xml,0,0,0,0,0,0,0,0
20,https://videotext.io/italian-transcription,Italian Video Transcription – Transcribe Italian Videos Online | VideoText,text/html; charset=utf-8,false,200,0,https://videotext.io/sitemap-core.xml,0,0,0,0,0,0,0,0
20,https://videotext.io/tools/ttml-to-srt,TTML to SRT Converter — Convert DFXP & EBU-TT Subtitles Free | VideoText,text/html; charset=utf-8,false,200,0,https://videotext.io/sitemap-programmatic.xml,0,0,0,0,0,0,0,0
20,https://videotext.io/podcast-subtitles,Podcast Subtitles – Generate SRT | VideoText,text/html; charset=utf-8,false,200,0,https://videotext.io/sitemap-programmatic.xml,0,0,0,0,0,0,0,0
20,https://videotext.io/tools/ass-to-srt,"ASS / SSA to SRT Converter — Strip Styling, Keep Dialogue Free | VideoText",text/html; charset=utf-8,false,200,0,https://videotext.io/sitemap-programmatic.xml,0,0,0,0,0,0,0,0
20,https://videotext.io/youtube-captions,YouTube Captions Generator — Accurate SRT for YouTube | VideoText,text/html; charset=utf-8,false,200,0,https://videotext.io/sitemap-core.xml,0,0,0,0,0,0,0,0
20,https://videotext.io/ai-captioning,AI Captioning Tool — Automatic Video Captions with AI | VideoText,text/html; charset=utf-8,false,200,0,https://videotext.io/sitemap-core.xml,0,0,0,0,0,0,0,0
20,https://videotext.io/convert-mp4-video-to-text,Convert Mp4 Video to Text | VideoText,text/html; charset=utf-8,false,200,0,https://videotext.io/sitemap-programmatic.xml,0,0,0,0,0,0,0,0
20,https://videotext.io/whisper-online,Whisper AI Online – Use OpenAI Whisper in Your Browser | VideoText,text/html; charset=utf-8,false,200,0,https://videotext.io/sitemap-core.xml,0,0,0,0,0,0,0,0
20,https://videotext.io/scribe-alternative,Best Scribe Alternative for Meeting & Interview Transcription | VideoText,text/html; charset=utf-8,false,200,0,https://videotext.io/sitemap-programmatic.xml,0,0,0,0,0,0,0,0
20,https://videotext.io/transcript-from-audio-recording,Transcript from Audio Recording | VideoText,text/html; charset=utf-8,false,200,0,https://videotext.io/sitemap-programmatic.xml,0,0,0,0,0,0,0,0
20,https://videotext.io/voice-recording-to-transcription,Voice Recording to Transcription | VideoText,text/html; charset=utf-8,false,200,0,https://videotext.io/sitemap-programmatic.xml,0,0,0,0,0,0,0,0
20,https://videotext.io/transcript-from-voice-recording,Transcript from Voice Recording | VideoText,text/html; charset=utf-8,false,200,0,https://videotext.io/sitemap-programmatic.xml,0,0,0,0,0,0,0,0
20,https://videotext.io/marketing-video-subtitles,Marketing Video Subtitles – Generate SRT | VideoText,text/html; charset=utf-8,false,200,0,https://videotext.io/sitemap-programmatic.xml,0,0,0,0,0,0,0,0
20,https://videotext.io/subtitles-vs-closed-captions,Subtitles vs Closed Captions — What's the Difference? | VideoText,text/html; charset=utf-8,false,200,0,https://videotext.io/sitemap-programmatic.xml,0,0,0,0,0,0,0,0
20,https://videotext.io/webinar-subtitles,Webinar Subtitles – Generate SRT | VideoText,text/html; charset=utf-8,false,200,0,https://videotext.io/sitemap-programmatic.xml,0,0,0,0,0,0,0,0
20,https://videotext.io/transcribe-zoom-recording,Transcribe Zoom Recording to Text | VideoText,text/html; charset=utf-8,false,200,0,https://videotext.io/sitemap-programmatic.xml,0,0,0,0,0,0,0,0
20,https://videotext.io/product-demo-transcript,Product Demo Transcript – Get Text Online | VideoText,text/html; charset=utf-8,false,200,0,https://videotext.io/sitemap-programmatic.xml,0,0,0,0,0,0,0,0
20,https://videotext.io/tools/subtitle-character-checker,"Subtitle Character Limit Checker — Netflix, YouTube & BBC | VideoText",text/html; charset=utf-8,false,200,0,https://videotext.io/sitemap-programmatic.xml,0,0,0,0,0,0,0,0
20,https://videotext.io/tutorial-video-to-transcript,Tutorial Video to Transcript – Online | VideoText,text/html; charset=utf-8,false,200,0,https://videotext.io/sitemap-programmatic.xml,0,0,0,0,0,0,0,0
20,https://videotext.io/transcribe-voice-recording,Transcribe Voice Recording to Text | VideoText,text/html; charset=utf-8,false,200,0,https://videotext.io/sitemap-programmatic.xml,0,0,0,0,0,0,0,0
20,https://videotext.io/voice-memo-to-text,Voice Memo to Text – Convert Online | VideoText,text/html; charset=utf-8,false,200,0,https://videotext.io/sitemap-core.xml,0,0,0,0,0,0,0,0
20,https://videotext.io/add-captions-to-video,Add Captions to Video — Free Online Caption Tool | VideoText,text/html; charset=utf-8,false,200,0,https://videotext.io/sitemap-core.xml,0,0,0,0,0,0,0,0
20,https://videotext.io/subtitle-maker,Subtitle Maker — Create Subtitles for Any Video Free | VideoText,text/html; charset=utf-8,false,200,0,https://videotext.io/sitemap-core.xml,0,0,0,0,0,0,0,0
20,https://videotext.io/online-course-to-text,Online Course to Text – Convert Online | VideoText,text/html; charset=utf-8,false,200,0,https://videotext.io/sitemap-programmatic.xml,0,0,0,0,0,0,0,0
20,https://videotext.io/voice-memo-transcription,Voice Memo Transcription – Online | VideoText,text/html; charset=utf-8,false,200,0,https://videotext.io/sitemap-programmatic.xml,0,0,0,0,0,0,0,0
20,https://videotext.io/presentation-to-transcription,Presentation to Transcription | VideoText,text/html; charset=utf-8,false,200,0,https://videotext.io/sitemap-programmatic.xml,0,0,0,0,0,0,0,0
20,https://videotext.io/portuguese-transcription,Portuguese Transcription Online – Transcribe Portuguese Videos | VideoText,text/html; charset=utf-8,false,200,0,https://videotext.io/sitemap-core.xml,0,0,0,0,0,0,0,0
20,https://videotext.io/convert-video-podcast-to-text,Convert Video Podcast to Text | VideoText,text/html; charset=utf-8,false,200,0,https://videotext.io/sitemap-programmatic.xml,0,0,0,0,0,0,0,0
20,https://videotext.io/terms,Terms of Service | VideoText,text/html; charset=utf-8,false,200,0,https://videotext.io/sitemap-core.xml,0,0,0,0,0,0,0,0
20,https://videotext.io/speechify-alternative,Speechify Alternative – Free Voice to Text | VideoText,text/html; charset=utf-8,false,200,0,https://videotext.io/sitemap-core.xml,0,0,0,0,0,0,0,0
20,https://videotext.io/youtube-video-transcription,Youtube Video Transcription – Online | VideoText,text/html; charset=utf-8,false,200,0,https://videotext.io/sitemap-programmatic.xml,0,0,0,0,0,0,0,0
20,https://videotext.io/dictation-io-alternative,Dictation.io Alternative – Free Browser Dictation | VideoText,text/html; charset=utf-8,false,200,0,https://videotext.io/sitemap-core.xml,0,0,0,0,0,0,0,0
20,https://videotext.io/best-transcription-tool-for-journalists,"Best Transcription Tool for Journalists 2026 – Fast, Accurate, Private | VideoText",text/html; charset=utf-8,false,200,0,https://videotext.io/sitemap-core.xml,0,0,0,0,0,0,0,0
20,https://videotext.io/capcut-alternative,Best CapCut Alternative for Captions & Subtitles | VideoText,text/html; charset=utf-8,false,200,0,https://videotext.io/sitemap-core.xml,0,0,0,0,0,0,0,0
20,https://videotext.io/training-video-transcript,Training Video Transcript – Get Text Online | VideoText,text/html; charset=utf-8,false,200,0,https://videotext.io/sitemap-programmatic.xml,0,0,0,0,0,0,0,0
20,https://videotext.io/transcribe-voice-message,Transcribe Voice Message to Text | VideoText,text/html; charset=utf-8,false,200,0,https://videotext.io/sitemap-programmatic.xml,0,0,0,0,0,0,0,0
20,https://videotext.io/podcast-to-text,Podcast to Text – Convert Online | VideoText,text/html; charset=utf-8,false,200,0,https://videotext.io/sitemap-programmatic.xml,0,0,0,0,0,0,0,0
20,https://videotext.io/meeting-to-transcription,Meeting to Transcription | VideoText,text/html; charset=utf-8,false,200,0,https://videotext.io/sitemap-programmatic.xml,0,0,0,0,0,0,0,0
20,https://videotext.io/transcribe-documentary,Transcribe Documentary to Text | VideoText,text/html; charset=utf-8,false,200,0,https://videotext.io/sitemap-programmatic.xml,0,0,0,0,0,0,0,0
20,https://videotext.io/conference-talk-transcription,Conference Talk Transcription – Online | VideoText,text/html; charset=utf-8,false,200,0,https://videotext.io/sitemap-programmatic.xml,0,0,0,0,0,0,0,0
20,https://videotext.io/dissertation-interview-subtitles,Dissertation Interview Subtitles – Generate SRT | VideoText,text/html; charset=utf-8,false,200,0,https://videotext.io/sitemap-programmatic.xml,0,0,0,0,0,0,0,0
20,https://videotext.io/convert-tutorial-video-to-text,Convert Tutorial Video to Text | VideoText,text/html; charset=utf-8,false,200,0,https://videotext.io/sitemap-programmatic.xml,0,0,0,0,0,0,0,0
20,https://videotext.io/transcript-from-webinar,Transcript from Webinar | VideoText,text/html; charset=utf-8,false,200,0,https://videotext.io/sitemap-programmatic.xml,0,0,0,0,0,0,0,0
20,https://videotext.io/generate-press-conference-transcript,Generate Press Conference Transcript | VideoText,text/html; charset=utf-8,false,200,0,https://videotext.io/sitemap-programmatic.xml,0,0,0,0,0,0,0,0
20,https://videotext.io/subly-alternative,Subly Alternative – Subtitle Generation Without Per-Credit Pricing | VideoText,text/html; charset=utf-8,false,200,0,https://videotext.io/sitemap-core.xml,0,0,0,0,0,0,0,0
20,https://videotext.io/transcribe-webinar,Transcribe Webinar to Text | VideoText,text/html; charset=utf-8,false,200,0,https://videotext.io/sitemap-programmatic.xml,0,0,0,0,0,0,0,0
20,https://videotext.io/mp4-video-transcription,Mp4 Video Transcription – Online | VideoText,text/html; charset=utf-8,false,200,0,https://videotext.io/sitemap-programmatic.xml,0,0,0,0,0,0,0,0
20,https://videotext.io/speech-to-text,Speech to Text – Convert Online | VideoText,text/html; charset=utf-8,false,200,0,https://videotext.io/sitemap-core.xml,0,0,0,0,0,0,0,0
20,https://videotext.io/transcribe-news-interview,Transcribe News Interview to Text | VideoText,text/html; charset=utf-8,false,200,0,https://videotext.io/sitemap-programmatic.xml,0,0,0,0,0,0,0,0
20,https://videotext.io/transcribe-conference-talk,Transcribe Conference Talk to Text | VideoText,text/html; charset=utf-8,false,200,0,https://videotext.io/sitemap-programmatic.xml,0,0,0,0,0,0,0,0
20,https://videotext.io/transcript-from-lecture,Transcript from Lecture | VideoText,text/html; charset=utf-8,false,200,0,https://videotext.io/sitemap-programmatic.xml,0,0,0,0,0,0,0,0
20,https://videotext.io/voice-message-to-text,Voice Message to Text – Convert Online | VideoText,text/html; charset=utf-8,false,200,0,https://videotext.io/sitemap-programmatic.xml,0,0,0,0,0,0,0,0
20,https://videotext.io/class-recording-to-transcription,Class Recording to Transcription | VideoText,text/html; charset=utf-8,false,200,0,https://videotext.io/sitemap-programmatic.xml,0,0,0,0,0,0,0,0
20,https://videotext.io/about,About VideoText — AI Transcription Built for Speed & Privacy | VideoText,text/html; charset=utf-8,false,200,0,https://videotext.io/sitemap-core.xml,0,0,0,0,0,0,0,0
20,https://videotext.io/transcribe-product-demo,Transcribe Product Demo to Text | VideoText,text/html; charset=utf-8,false,200,0,https://videotext.io/sitemap-programmatic.xml,0,0,0,0,0,0,0,0
20,https://videotext.io/tiktok-to-transcript,TikTok to Transcript – Get Text from Any TikTok Video | VideoText,text/html; charset=utf-8,false,200,0,https://videotext.io/sitemap-core.xml,0,0,0,0,0,0,0,0
20,https://videotext.io/generate-presentation-transcript,Generate Presentation Transcript | VideoText,text/html; charset=utf-8,false,200,0,https://videotext.io/sitemap-programmatic.xml,0,0,0,0,0,0,0,0
20,https://videotext.io/french-transcription,French Video Transcription – Transcribe French Videos Online | VideoText,text/html; charset=utf-8,false,200,0,https://videotext.io/sitemap-core.xml,0,0,0,0,0,0,0,0
